dispatch_id,candidate_id,op_kind,device,arch,cfg.mma_attr,cfg.M,cfg.N,cfg.K,cfg.workgroup_tile_sizes,cfg.reduction_tile_sizes,cfg.subgroup_tile_sizes,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.subgroup_size,cfg.sg_m_cnt,cfg.sg_n_cnt,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir
compute_gemm_4096_4096_8192_f16_f32_tA,483,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[448, 128, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",483,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/483_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,484,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[384, 128, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",484,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/484_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,485,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[320, 128, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",485,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/485_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,486,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[512, 16, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",486,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/486_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,487,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[448, 16, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",487,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/487_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,488,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[384, 16, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",488,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/488_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,489,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[512, 64, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",489,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/489_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,490,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[448, 64, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",490,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/490_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,491,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[384, 64, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",491,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/491_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,492,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[512, 32, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",492,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/492_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,493,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[448, 32, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",493,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/493_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,494,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[384, 32, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",494,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/494_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,495,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[320, 16, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",495,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/495_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,496,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[320, 64, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",496,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/496_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,497,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[256, 32, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",497,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/497_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,498,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[320, 32, 0]","[0, 0, 32]","[0, 0, 0]",64,4,1,64,4,1,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",498,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/498_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,499,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[64, 256, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",499,True,[],True,hip://0,True,916.17,928.33,519.67,1.01328,95,51,44,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/499_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,500,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[128, 256, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",500,True,[],True,hip://0,True,916.17,611.33,519.67,0.66727,96,11,85,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/500_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,501,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[64, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",501,True,[],True,hip://0,True,916.17,996.0,519.67,1.08714,103,59,44,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/501_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,502,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[64, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",502,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/502_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,503,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[128, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",503,True,[],True,hip://0,True,916.17,632.67,519.67,0.69056,104,16,88,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/503_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,504,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[128, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",504,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/504_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,505,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[128, 64, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",505,True,[],True,hip://0,True,916.17,798.33,519.67,0.87138,92,36,56,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/505_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,506,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[128, 128, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",506,True,[],True,hip://0,True,916.17,682.33,519.67,0.74477,94,24,70,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/506_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,507,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[128, 32, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",507,True,[],True,hip://0,True,916.17,1180.0,519.67,1.28798,91,79,12,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/507_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,508,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[128, 32, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",508,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/508_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,509,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[128, 64, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",509,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/509_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,510,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[128, 128, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",510,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/510_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,511,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[128, 256, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",511,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/511_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,512,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[192, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",512,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/512_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,513,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[256, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",513,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/513_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,514,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[320, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",514,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/514_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,515,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[384, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",515,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/515_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,516,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[448, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",516,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/516_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,517,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,4096,4096,8192,"[512, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",517,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/517_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,518,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[512, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",518,True,[],True,hip://0,True,916.17,23233.33,519.67,25.35929,144,166,22,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/518_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,519,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[192, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",519,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/519_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,520,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[256, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",520,True,[],True,hip://0,True,916.17,6420.0,519.67,7.00746,123,136,13,129,49.38,,tuning_2025_09_09_14_49/candidates/specs/520_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,521,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[320, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",521,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/521_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,522,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[384, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",522,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/522_spec.mlir
compute_gemm_4096_4096_8192_f16_f32_tA,523,contraction,sharkmi300x-4,gfx942,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,4096,4096,8192,"[448, 512, 0]","[0, 0, 32]","[0, 0, 0]",128,4,1,64,4,2,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",523,False,[],False,,False,,,,,,,,,,,tuning_2025_09_09_14_49/candidates/specs/523_spec.mlir
