arch,baseline_benchmark_time_ms,benchmark_device_id,benchmark_flags,benchmark_optimal_start_order,benchmark_optimal_time_ms,benchmark_order_in_list,benchmark_result_order,benchmark_speedup,benchmark_start_order_vs_result,benchmark_status,benchmark_time_ms,candidate_id,compile_flags,compile_order_in_list,compile_status,device,dispatch_id,notes,rocm_version,to_benchmark,tuner_commit
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,767,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",767,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,768,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",768,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,769,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",769,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,770,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",770,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,771,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",771,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,772,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",772,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,773,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",773,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,774,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",774,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,775,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",775,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,776,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",776,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,777,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",777,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,778,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",778,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,779,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",779,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,780,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",780,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,781,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",781,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,782,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",782,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,783,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",783,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,156,138,12.40964,18,True,10300.0,784,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",784,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,147,130,5.89558,17,True,4893.33,785,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",785,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,135,110,2.2008,25,True,1826.67,786,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",786,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,134,119,2.7751,15,True,2303.33,787,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",787,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,788,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",788,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,789,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",789,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,790,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",790,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,791,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",791,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,792,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",792,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,793,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",793,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,794,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",794,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,795,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",795,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,796,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",796,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,797,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",797,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,798,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",798,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,799,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",799,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,800,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",800,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,801,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",801,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,802,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",802,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,803,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",803,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,804,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",804,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,805,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",805,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,806,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",806,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,807,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",807,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,808,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",808,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,809,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",809,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,810,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",810,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,811,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",811,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,812,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",812,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,813,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",813,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,814,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",814,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,815,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",815,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,816,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",816,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,817,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",817,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,818,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",818,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,819,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",819,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,820,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",820,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,821,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",821,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,149,124,4.13655,25,True,3433.33,822,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",822,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,823,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",823,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,169,145,14.57831,24,True,12100.0,824,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",824,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,825,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",825,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,826,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",826,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,827,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",827,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,828,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",828,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,829,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",829,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,830,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",830,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,831,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",831,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,832,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",832,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,833,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",833,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,182,167,30.64257,15,True,25433.33,834,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",834,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,835,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",835,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,836,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",836,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,837,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",837,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,838,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",838,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,839,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",839,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,840,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",840,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,841,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",841,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,842,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",842,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,843,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",843,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,844,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",844,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,845,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",845,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,846,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",846,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,847,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",847,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,848,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",848,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,849,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",849,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,850,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",850,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,851,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",851,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,174,165,27.30924,9,True,22666.67,852,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",852,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,853,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",853,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,854,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",854,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,855,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",855,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,856,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",856,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,857,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",857,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,858,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",858,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,859,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",859,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,860,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",860,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,861,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",861,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,862,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",862,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,863,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",863,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,864,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",864,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,865,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",865,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,866,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",866,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
